type,id,attributes.adjustment_interval_count,attributes.adjustment_is_excluded_from_discounts,attributes.adjustment_renewal_rate,attributes.adjustment_renewal_rate_incl_tax,attributes.billing_cycles.0.id,attributes.billing_cycles.0.end_datetime,attributes.billing_cycles.0.start_datetime,attributes.billing_type,attributes.calculated_end_datetime,attributes.calculated_start_datetime,attributes.cancellation_datetime,attributes.cancellation_reason,attributes.commitment_length,attributes.end_date,attributes.freeze_datetime,attributes.freeze_reactivation_datetime,attributes.guest_usage_interval_limit,attributes.is_intro_offer,attributes.last_interval_remaining_guest_usage_count,attributes.last_interval_remaining_usage_count,attributes.membership_name,attributes.next_charge_date,attributes.next_charge_date_display,attributes.interval_start_date_display,attributes.payment_interval,attributes.payment_interval_end_date,attributes.payment_interval_length,attributes.payment_interval_start_date,attributes.purchase_date,attributes.remaining_renewal_count,attributes.renewal_count,attributes.renewal_currency,attributes.renewal_limit,attributes.renewal_rate,attributes.renewal_rate_incl_tax,attributes.scheduled_end_datetime,attributes.scheduled_start_datetime,attributes.should_display_price_include_tax,attributes.start_date,attributes.status,attributes.usage_interval_limit,relationships.current_membership_transaction.data.type,relationships.current_membership_transaction.data.id,relationships.membership.data.type,relationships.membership.data.id,relationships.membership_freeze.data,relationships.events.data.0.type,relationships.events.data.0.id,relationships.membership_product.data.type,relationships.membership_product.data.id,relationships.purchase_location.data.type,relationships.purchase_location.data.id,relationships.user.data.type,relationships.user.data.id
membership_instances,3339,,,,,34598,"2024-02-01 03:16:20.810704+00:00","2024-01-04 08:00:01+00:00",bill_on_start,2024-02-01T07:59:59Z,2024-01-04T08:00:00Z,2024-02-01T03:16:20.810704Z,upgrade,0,2024-02-01T07:59:59Z,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",,2024-01-31,2024-01-04,WK,2024-02-01T03:16:20.810704Z,1,2024-01-04T08:00:00Z,2023-12-31T22:54:57.670393Z,0,1,USD,1,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,terminated,,,memberships,2984,,membership_instance_events,1813,membership_instance_events,1441,child_product_memberships,15711,locations,48750,users,39587
membership_instances,3338,,,,,47945,"2024-08-05 06:59:59+00:00","2024-03-08 08:00:00+00:00",46545,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45090,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43597,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42187,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40832,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39477,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38115,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36711,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34597,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,,2024-01-04T08:00:00Z,,,0,,2024-03-11T23:00:49.327102Z,2024-08-01T07:00:00Z,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-08-05T06:59:59Z,2024-08-05,2024-03-08,WK,2024-08-05T06:59:59Z,1,2024-03-08T07:59:59Z,2023-12-31T22:53:45.497443Z,,10,USD,,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,frozen,,,memberships,2984,membership_freezes,413,membership_instance_events,2211,membership_instance_events,1440,child_product_memberships,15711,locations,48750,users,39583
membership_instances,3337,,,,,82248,"2024-08-01 06:59:59+00:00","2024-07-25 07:00:00+00:00",80204,"2024-07-25 06:59:59+00:00","2024-07-18 07:00:00+00:00",78007,"2024-07-18 06:59:59+00:00","2024-07-11 07:00:00+00:00",76045,"2024-07-11 06:59:59+00:00","2024-07-04 07:00:00+00:00",75572,"2024-07-04 06:59:59+00:00","2024-06-27 07:00:00+00:00",72552,"2024-06-27 06:59:59+00:00","2024-06-20 07:00:00+00:00",70559,"2024-06-20 06:59:59+00:00","2024-06-13 07:00:00+00:00",68454,"2024-06-13 06:59:59+00:00","2024-06-06 07:00:00+00:00",66628,"2024-06-06 06:59:59+00:00","2024-05-30 07:00:00+00:00",65117,"2024-05-30 06:59:59+00:00","2024-05-23 07:00:00+00:00",63381,"2024-05-23 06:59:59+00:00","2024-05-16 07:00:00+00:00",61797,"2024-05-16 06:59:59+00:00","2024-05-09 07:00:00+00:00",60162,"2024-05-09 06:59:59+00:00","2024-05-02 07:00:00+00:00",58544,"2024-05-02 06:59:59+00:00","2024-04-25 07:00:00+00:00",57040,"2024-04-25 06:59:59+00:00","2024-04-18 07:00:00+00:00",55380,"2024-04-18 06:59:59+00:00","2024-04-11 07:00:00+00:00",53610,"2024-04-11 06:59:59+00:00","2024-04-04 07:00:00+00:00",52035,"2024-04-04 06:59:59+00:00","2024-03-28 07:00:00+00:00",50543,"2024-03-28 06:59:59+00:00","2024-03-21 07:00:00+00:00",49081,"2024-03-21 06:59:59+00:00","2024-03-14 07:00:00+00:00",47674,"2024-03-14 06:59:59+00:00","2024-03-07 08:00:00+00:00",46275,"2024-03-07 07:59:59+00:00","2024-02-29 08:00:00+00:00",44754,"2024-02-29 07:59:59+00:00","2024-02-22 08:00:00+00:00",43334,"2024-02-22 07:59:59+00:00","2024-02-15 08:00:00+00:00",41892,"2024-02-15 07:59:59+00:00","2024-02-08 08:00:00+00:00",34596,"2024-02-08 07:59:59+00:00","2024-02-01 06:00:01+00:00",bill_on_start,,2024-01-31T08:00:00Z,,,0,,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-08-01T06:59:59Z,2024-08-01,2024-07-25,WK,2024-08-01T06:59:59Z,1,2024-07-25T06:59:59Z,2023-12-31T22:52:36.803023Z,,26,USD,,35.00,35.00,,2024-02-01T06:00:00Z,,2024-01-31T08:00:00Z,active,,membership_transactions,82248,memberships,2984,,membership_instance_events,10870,membership_instance_events,9944,membership_instance_events,8874,membership_instance_events,8003,membership_instance_events,7855,membership_instance_events,7421,membership_instance_events,7374,membership_instance_events,6945,membership_instance_events,6102,membership_instance_events,5129,membership_instance_events,4327,membership_instance_events,3645,membership_instance_events,2935,membership_instance_events,2697,membership_instance_events,1439,child_product_memberships,15711,locations,48750,users,39582
membership_instances,3336,,,,,53966,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52345,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50821,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49330,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47944,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46543,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45089,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43596,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42189,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40830,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39472,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38114,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36710,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34595,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,2024-04-12T06:59:59Z,2024-01-04T08:00:00Z,2024-03-12T21:22:11.487367Z,other,0,2024-04-12T06:59:59Z,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",,2024-04-12,2024-04-05,WK,2024-04-12T06:59:59Z,1,2024-04-05T06:59:59Z,2023-12-31T22:51:30.553640Z,0,14,USD,14,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,cancelled,,,memberships,2984,,membership_instance_events,2223,membership_instance_events,1438,child_product_memberships,15711,locations,48750,users,39578
membership_instances,3335,,,,,62062,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60455,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58847,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57308,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55719,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53968,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52343,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50822,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49329,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47943,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46542,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45088,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43595,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42188,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40827,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39475,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38113,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36708,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34594,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,2024-05-17T06:59:59Z,2024-01-04T08:00:00Z,2024-04-19T16:08:18.461089Z,other,0,2024-05-17T06:59:59Z,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",,2024-05-17,2024-05-10,WK,2024-05-17T06:59:59Z,1,2024-05-10T06:59:59Z,2023-12-31T22:50:11.953347Z,0,19,USD,19,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,cancelled,,,memberships,2984,,membership_instance_events,2585,membership_instance_events,1437,child_product_memberships,15711,locations,48750,users,39577
membership_instances,3334,,,,,55718,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53964,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",42186,"2024-04-05 06:59:59+00:00","2024-02-09 08:00:00+00:00",40829,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39471,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38112,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36709,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34593,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,,2024-01-04T08:00:00Z,,,0,,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-04-19T06:59:59Z,2024-04-19,2024-04-12,WK,2024-04-19T06:59:59Z,1,2024-04-12T06:59:59Z,2023-12-31T22:49:01.865056Z,,8,USD,,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,payment_failure,,,memberships,2984,,membership_instance_events,11360,membership_instance_events,11228,membership_instance_events,11133,membership_instance_events,10916,membership_instance_events,10807,membership_instance_events,10683,membership_instance_events,10581,membership_instance_events,10440,membership_instance_events,10327,membership_instance_events,10213,membership_instance_events,9999,membership_instance_events,9881,membership_instance_events,9752,membership_instance_events,9595,membership_instance_events,9475,membership_instance_events,9355,membership_instance_events,9236,membership_instance_events,8923,membership_instance_events,8820,membership_instance_events,8711,membership_instance_events,8588,membership_instance_events,8474,membership_instance_events,8365,membership_instance_events,8258,membership_instance_events,8056,membership_instance_events,7942,membership_instance_events,7849,membership_instance_events,7430,membership_instance_events,6835,membership_instance_events,6711,membership_instance_events,6597,membership_instance_events,6471,membership_instance_events,6361,membership_instance_events,6157,membership_instance_events,6050,membership_instance_events,5905,membership_instance_events,5801,membership_instance_events,5703,membership_instance_events,5610,membership_instance_events,5488,membership_instance_events,5194,membership_instance_events,5089,membership_instance_events,4995,membership_instance_events,4868,membership_instance_events,4777,membership_instance_events,4659,membership_instance_events,4583,membership_instance_events,4384,membership_instance_events,4302,membership_instance_events,4125,membership_instance_events,4043,membership_instance_events,3939,membership_instance_events,3872,membership_instance_events,3612,membership_instance_events,3528,membership_instance_events,3420,membership_instance_events,3346,membership_instance_events,3235,membership_instance_events,3167,membership_instance_events,2888,membership_instance_events,1916,membership_instance_events,1915,membership_instance_events,1436,child_product_memberships,15711,locations,48750,users,39574
membership_instances,3333,,,,,34592,"2024-01-11 01:19:41.762304+00:00","2024-01-04 08:00:01+00:00",bill_on_start,2024-01-11T07:59:59Z,2024-01-04T08:00:00Z,2024-01-11T01:19:41.762304Z,other,0,2024-01-11T07:59:59Z,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",,2024-01-10,2024-01-04,WK,2024-01-11T01:19:41.762304Z,1,2024-01-04T08:00:00Z,2023-12-31T22:47:50.048127Z,0,1,USD,1,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,terminated,,,memberships,2984,,membership_instance_events,1605,membership_instance_events,1435,child_product_memberships,15711,locations,48750,users,39566
membership_instances,3332,,,,,82631,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80562,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78317,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",77938,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74604,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72877,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70846,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68882,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66903,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65386,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63680,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62060,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60454,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58843,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57306,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55715,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53965,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52344,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50819,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49328,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47942,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46539,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45087,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43594,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42185,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40828,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39469,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38111,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36707,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34591,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,,2024-01-04T08:00:00Z,,,0,,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2023-12-31T22:46:34.153077Z,,30,USD,,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,active,,membership_transactions,82631,memberships,2984,,membership_instance_events,11043,membership_instance_events,10966,membership_instance_events,10131,membership_instance_events,9022,membership_instance_events,8861,membership_instance_events,8860,membership_instance_events,8827,membership_instance_events,8704,membership_instance_events,8617,membership_instance_events,8595,membership_instance_events,8467,membership_instance_events,8373,membership_instance_events,8247,membership_instance_events,8165,membership_instance_events,7510,membership_instance_events,7182,membership_instance_events,7070,membership_instance_events,6271,membership_instance_events,5401,membership_instance_events,4490,membership_instance_events,4397,membership_instance_events,3773,membership_instance_events,3075,membership_instance_events,1434,child_product_memberships,15711,locations,48750,users,39564
membership_instances,3331,,,,,45086,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43593,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42184,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40823,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39470,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38109,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36706,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34590,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,2024-03-01T07:59:59Z,2024-01-04T08:00:00Z,2024-02-26T23:36:57.813528Z,moving,0,2024-03-01T07:59:59Z,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",,2024-03-01,2024-02-23,WK,2024-03-01T07:59:59Z,1,2024-02-23T07:59:59Z,2023-12-31T22:45:10.886835Z,0,8,USD,8,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,cancelled,,,memberships,2984,,membership_instance_events,2040,membership_instance_events,1433,child_product_memberships,15711,locations,48750,users,37908
membership_instances,3330,,,,,55714,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53963,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52342,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50820,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49327,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47941,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46540,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45085,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43592,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42182,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40824,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39468,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38110,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36705,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34589,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,2024-05-10T06:59:59Z,2024-01-04T08:00:00Z,2024-04-23T21:07:10.818999Z,other,0,2024-05-10T06:59:59Z,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-04-19T06:59:59Z,2024-04-19,2024-04-12,WK,2024-04-19T06:59:59Z,1,2024-04-12T06:59:59Z,2023-12-31T22:43:40.611095Z,3,15,USD,18,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,payment_failure,,,memberships,2984,,membership_instance_events,11369,membership_instance_events,11229,membership_instance_events,11132,membership_instance_events,10917,membership_instance_events,10805,membership_instance_events,10685,membership_instance_events,10577,membership_instance_events,10429,membership_instance_events,10346,membership_instance_events,10217,membership_instance_events,9994,membership_instance_events,9885,membership_instance_events,9747,membership_instance_events,9599,membership_instance_events,9470,membership_instance_events,9359,membership_instance_events,9231,membership_instance_events,8927,membership_instance_events,8815,membership_instance_events,8716,membership_instance_events,8582,membership_instance_events,8486,membership_instance_events,8360,membership_instance_events,8263,membership_instance_events,8050,membership_instance_events,7955,membership_instance_events,7836,membership_instance_events,7435,membership_instance_events,6829,membership_instance_events,6722,membership_instance_events,6590,membership_instance_events,6478,membership_instance_events,6355,membership_instance_events,6163,membership_instance_events,6043,membership_instance_events,5911,membership_instance_events,5792,membership_instance_events,5716,membership_instance_events,5603,membership_instance_events,5500,membership_instance_events,5186,membership_instance_events,5101,membership_instance_events,4987,membership_instance_events,4877,membership_instance_events,4764,membership_instance_events,4668,membership_instance_events,4576,membership_instance_events,4389,membership_instance_events,4295,membership_instance_events,4133,membership_instance_events,4035,membership_instance_events,3947,membership_instance_events,3864,membership_instance_events,3620,membership_instance_events,3520,membership_instance_events,3429,membership_instance_events,3340,membership_instance_events,3241,membership_instance_events,3161,membership_instance_events,2894,membership_instance_events,2616,membership_instance_events,1432,child_product_memberships,15711,locations,48750,users,39562
membership_instances,3329,,,,,82632,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80561,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78316,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76305,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74605,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72872,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70845,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68881,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66901,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65387,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63678,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62059,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60453,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58846,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57304,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55711,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53962,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52340,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50818,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49326,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47940,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46541,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45084,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43591,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42183,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40826,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39467,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38108,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36704,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34588,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,,2024-01-04T08:00:00Z,,,0,,,,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2023-12-31T22:42:01.018901Z,,30,USD,,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,active,,membership_transactions,82632,memberships,2984,,membership_instance_events,11044,membership_instance_events,10130,membership_instance_events,9021,membership_instance_events,8170,membership_instance_events,7513,membership_instance_events,7064,membership_instance_events,6270,membership_instance_events,5403,membership_instance_events,4488,membership_instance_events,3775,membership_instance_events,3072,membership_instance_events,1855,membership_instance_events,1431,child_product_memberships,15711,locations,48750,users,39560
membership_instances,3328,,,,,80560,"2024-08-31 06:59:59+00:00","2024-07-19 07:00:00+00:00",78315,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76304,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74606,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72871,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70844,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",65385,"2024-06-14 06:59:59+00:00","2024-05-24 07:00:00+00:00",63677,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62057,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60452,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58845,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57302,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55713,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53959,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52341,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50817,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49325,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47938,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46538,"2024-03-08 07:59:59+00:00","2024-03-01 08:00:00+00:00",45083,"2024-03-01 07:59:59+00:00","2024-02-23 08:00:00+00:00",43590,"2024-02-23 07:59:59+00:00","2024-02-16 08:00:00+00:00",42181,"2024-02-16 07:59:59+00:00","2024-02-09 08:00:00+00:00",40825,"2024-02-09 07:59:59+00:00","2024-02-02 08:00:00+00:00",39464,"2024-02-02 07:59:59+00:00","2024-01-26 08:00:00+00:00",38107,"2024-01-26 07:59:59+00:00","2024-01-19 08:00:00+00:00",36703,"2024-01-19 07:59:59+00:00","2024-01-12 08:00:00+00:00",34587,"2024-01-12 07:59:59+00:00","2024-01-04 08:00:01+00:00",bill_on_start,,2024-01-04T08:00:00Z,,,0,,2024-07-25T22:14:54.434662Z,2024-08-30T07:00:00Z,0,,,,"L1. Pre-Opening VIP Unlimited Membership - Lakewood",2024-08-31T06:59:59Z,2024-08-31,2024-07-19,WK,2024-08-31T06:59:59Z,1,2024-07-19T06:59:59Z,2023-12-31T22:40:36.862537Z,,27,USD,,35.00,35.00,,2024-01-04T08:00:00Z,,2024-01-04T08:00:00Z,frozen,,,memberships,2984,membership_freezes,553,membership_instance_events,10977,membership_instance_events,10128,membership_instance_events,9020,membership_instance_events,8171,membership_instance_events,7512,membership_instance_events,7066,membership_instance_events,6269,membership_instance_events,4313,membership_instance_events,3771,membership_instance_events,3071,membership_instance_events,1935,membership_instance_events,1430,child_product_memberships,15711,locations,48750,users,39558
